NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
600100413;NW;GAOPALELWE SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMMERCIAL;DR RUTH S MOMPATI;LEKWA-TEEMANE;GOVERNMENT;GOVERNMENT;25,56445;-27,641875;LEKWA-TEEMANE LOCAL MUNICIPALITY;;BLOEMHOF;BOITUMELONG;BLOEMHOF;1493 TSHETLHO STREET, BOITUMELONG TOWNSHIP, BLOEMHOF, 3747;Q2;;NO;UNKNOWN;1526;45
600100414;NW;Gaopotlake Secondary School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;MANKWE;GOVERNMENT;GOVERNMENT;27,003176;-24,819634;MOSES KOTANE LOCAL MUNICIPALITY;;NORTHAM;MOKGALWANA;SWARTKLIP;Stand no. 1 naledi section, MOKGALWANA, NORTHAM, 0370;Q3;;NO;UNKNOWN;732;20
600100416;NW;Gaotime Secondary School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;MOGALE;GOVERNMENT;GOVERNMENT;27,380254;-25,127749;MOSES KOTANE LOCAL MUNICIPALITY;;RUSTENBURG;MONNAKATO-A;MOGWASE;MMOROGONG VILLAGE,,MONNAKATO-A,MOGWASE,0314;Q1;;NO;UNKNOWN;299;10
600100419;NW;GAREOSENYE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;LERATO;GOVERNMENT;GOVERNMENT;25,870685;-25,435514;RAMOTSHERE MOILOA LOCAL MUNICIPALITY;;LEHURUTSHE;DINOKANA;DINOKANA;6588 GOO-MOKGATLHE SECTION, DINOKANA, LEHURUTSHE, 1747;Q2;;NO;UNKNOWN;290;9
600100423;NW;Gaseitsiwe High School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;MAKAPANSTAD NORTH;GOVERNMENT;GOVERNMENT;28,082226;-25,032214;MORETELE LOCAL MUNICIPALITY;;RURAL- AREA;NGOBI;BELA-BELA;432 ZONE 3, NGOBI, RURAL- AREA, 19747;Q1;;NO;UNKNOWN;452;15
600100424;NW;GASEONANE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;PUDUMONG;GOVERNMENT;TRUST LAND;24,685061;-27,381283;GREATER TAUNG LOCAL MUNICIPALITY;;Pudimoe;PUDIMOE;PUDUMONG;Choseng Village, PUDIMOE, Pudimoe, 1747;Q2;;NO;UNKNOWN;601;19
600100427;NW;GATAOTE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;REIVILO;GOVERNMENT;GOVERNMENT;24,49706;-28,024194;GREATER TAUNG LOCAL MUNICIPALITY;;WARRENTON;GATAOTE;WARRENTON;NO.10 266 GATAOTE VILLAGE, , WARRENTON, 2747;Q3;;NO;UNKNOWN;151;6
600100428;NW;GATELAPELE SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;MAQUASSI HILLS NORTH;GOVERNMENT;GOVERNMENT;25,979742;-27,225465;MAQUASSI HILLS LOCAL MUNICIPALITY;;Wolmaransstad;TSWELELANG;WOLMARANSTAD;113 Main Road, Tswelelang, Wolmaransstad, 3747;Q3;;NO;UNKNOWN;1121;39
600100430;NW;Swartruggens Gekombineerde Skool;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;KGETLENG RIVER;GOVERNMENT;GOVERNMENT;26,699536;-25,645388;KGETLENGRIVIER LOCAL MUNICIPALITY;;SWARTRUGGENS;Swartruggens;SWARTRUGGENS;H/V Schulenburg & Visser, Swartruggens, SWARTRUGGENS, 3747;Q4;;NO;UNKNOWN;369;21
600100431;NW;BLOEMHOF GEKOMBINEERDE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;LEKWA-TEEMANE;GOVERNMENT;Private;25,597638;-27,650871;LEKWA-TEEMANE LOCAL MUNICIPALITY;;BLOEMHOF;BLOEMHOF;BLOEMHOF;8 PRINCE STREET, , BLOEMHOF, 3747;Q4;;NO;UNKNOWN;415;27
600100432;NW;GELUKSOORD PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;LEKWA-TEEMANE;GOVERNMENT;GOVERNMENT;25,147381;-27,904229;LEKWA-TEEMANE LOCAL MUNICIPALITY;;CHRISTIANA;GELUKSOORD;CHRISTIANA;GOUSBLOM STRAAT 101, GELUKSOORD, CHRISTIANA, 2747;Q2;;NO;UNKNOWN;585;18
600100434;NW;LAERSKOOL GERDAU;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRE-PRIMARY;NGAKA MODIRI MOLEMA;COLIGNY;GOVERNMENT;GOVERNMENT;26,106181;-26,472298;DITSOBOTLA LOCAL MUNICIPALITY;;GERDAU;GERDAU;GERDAU;GERDAU LAERSKOOL, GERDAU, GERDAU, 2747;Q4;;NO;UNKNOWN;33;6
600100436;NW;GEYSDORP SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;GANAPAN;TRUST LAND;FARM;25,29503;-26,53641;TSWAING LOCAL MUNICIPALITY;;GEYSDORP;GEYSERDORP;DELAREYVILLE;29 KLOPPER STREET, GEYSDORP, GEYSDORP, 1747;Q1;;NO;UNKNOWN;787;26
600100437;NW;Gilbert Motsepe Primary School;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;BOJANALA;MAKAPANSTAD WEST;GOVERNMENT;GOVERNMENT;27,905304;-25,166301;MORETELE LOCAL MUNICIPALITY;;GA - HABEDI TE MBA;GAHABEDI;MAKAPANSTAD;174 ZONE 2, GA-HABEDI, GA - HABEDI TE MBA, 4747;Q3;;NO;UNKNOWN;13;3
600100442;NW;Glenwoods Primary School;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;BOJANALA;KOPANO-MADIBENG;FARM;FARM;27,758612;-25,724892;MADIBENG LOCAL MUNICIPALITY;;BRITS;HARTEBEESPOORT;BRITS;PLOT NO. 55, OLD RUSTERNBURG ROAD, BRITS, BRITS, 2747;Q1;;NO;UNKNOWN;366;10
600100443;NW;Goakganya Primary School;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;BOJANALA;MORULA;GOVERNMENT;GOVERNMENT;27,978771;-25,441986;MADIBENG LOCAL MUNICIPALITY;;Mabopane;KLIPGAT;BRITS;E 2081 Klipgat C Phasha Maloka, , Mabopane, 4747;Q1;;NO;UNKNOWN;270;10
600100445;NW;GOBOPAMANG PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;MANTHE;GOVERNMENT;GOVERNMENT;24,907014;-27,66081;GREATER TAUNG LOCAL MUNICIPALITY;;Taung;.;HARTSWATER;Stand no: 10371 Mothanthanyaneng Village, , Taung, 1747;Q1;;NO;UNKNOWN;234;9
600100446;NW;Gobusamang Primary School;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;BOJANALA;MADIKWE;GOVERNMENT;Private;26,502215;-25,469753;MOSES KOTANE LOCAL MUNICIPALITY;;SWARTRUGGENS;TAMPOSSTAD;RUSTENBURG;STAND NO. 705 ZONE :10, TAMPOSSTAD, SWARTRUGGENS, 1747;Q1;;NO;UNKNOWN;158;6
600100454;NW;Goitsemang Intermediate School;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;BOJANALA;MADIKWE;TRUST LAND;TRUST LAND;26,495579;-25,485577;MOSES KOTANE LOCAL MUNICIPALITY;;TAMPOSSTAD;LEKUBUNG SECTION;RUSTENBURG;1085, LEKUBUNG SECTION, TAMPOSSTAD, 2747;Q2;;NO;UNKNOWN;183;6
600100455;NW;GOITSEONE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;MADIBOGO;TRUST LAND;GOVERNMENT;25,187581;-26,391546;RATLOU LOCAL MUNICIPALITY;;Madibogo;Longaneng section;MADIBOGO;4053, Longaneng section, Madibogo, 32747;Q2;;NO;UNKNOWN;400;13
600100457;NW;GONTSEMONNAPULA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;KOPANO-MAHIKENG;GOVERNMENT;TRUST LAND;25,460097;-26,265513;MAHIKENG LOCAL MUNICIPALITY;;MAREETSANE;SIBERIA VILLAGE;MAREETSANE;10099, SIBERIA VILLAGE, MAREETSANE, 3747;Q1;;NO;UNKNOWN;75;3
600100458;NW;GOO-MOLEFI PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;MAHUNWANA;GOVERNMENT;GOVERNMENT;25,33998;-26,348828;TSWAING LOCAL MUNICIPALITY;;ATAMELANG;GOOMOLEFI SECTION;DELAREYVILLE;GOO-MOLEFI SECTION, ATAMELANG, ATAMELANG, 1747;Q2;;NO;UNKNOWN;212;9
600100459;NW;GOO-SELEKA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;MAHUNWANA;PRIVATE;GOVERNMENT;25,35105;-26,39896;TSWAING LOCAL MUNICIPALITY;;DELAREYVILLE;GOOSELEKA SECTION KHUNWAN;TSWAING;GOO-SELEKA SECTION, GAKHUNWANA, DELAREYVILLE, 2747;Q2;;NO;UNKNOWN;145;6
600100462;NW;GOPANE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;MOTSWEDI;GOVERNMENT;GOVERNMENT;25,79049;-25,308485;RAMOTSHERE MOILOA LOCAL MUNICIPALITY;;ZEERUST;GOPANE;GOPANE;PUANA SECTION, GOPANE, ZEERUST, 2747;Q2;;NO;UNKNOWN;497;14
600100463;NW;GOTHATA SECONDARY;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;MAHUNWANA;GOVERNMENT;GOVERNMENT;25,405539;-26,399189;TSWAING LOCAL MUNICIPALITY;;DELAREYVILLE;ATAMELANG;DELAREYVILLE;MOFUFUTSO 1, ATAMELANG, DELAREYVILLE, 1747;Q1;;NO;UNKNOWN;150;9
600100465;NW;LAERSKOOL GOUDKOP;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;MFUNDO-THUTO;GOVERNMENT;GOVERNMENT;26,690056;-26,848692;MATLOSANA LOCAL MUNICIPALITY;;KLERKSDORP;ADAMYVIEW;KLERKSDORP;MAYLAAN 34, ADAMAYVIEW, KLERKSDORP, 1747;Q4;;NO;UNKNOWN;627;31
600100466;NW;GOUE AREND PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;TSWELELOPELE;GOVERNMENT;GOVERNMENT;26,587669;-26,871813;MATLOSANA LOCAL MUNICIPALITY;;KLERKSDORP;ALABAMA;ALABAMA;ALEX STREET, ALABAMA, KLERKSDORP, 3747;Q3;;NO;UNKNOWN;1222;37
600100467;NW;THEA MORAFE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;MFUNDO-THUTO;GOVERNMENT;GOVERNMENT;26,60454;-26,893673;MATLOSANA LOCAL MUNICIPALITY;;KLERKSDORP;JOUBERTON;JOUBERTON;14735 SUGAR BUSH STR, EXT 13, JOUBERTON, KLERKSDORP, 1747;Q3;;NO;UNKNOWN;1045;30
600100470;NW;GREEN CENTRAL PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;MADIBOGO;GOVERNMENT;GOVERNMENT;25,182461;-26,418557;RATLOU LOCAL MUNICIPALITY;;MADIBOGO;MADIBOGO;MADIBOGO;MADIBOGO- LOHATLHENG, MADIBOGO, MADIBOGO, 2747;Q2;;NO;UNKNOWN;911;24
600100472;NW;Grenville High School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;BOKAMOSO;GOVERNMENT;GOVERNMENT;27,240921;-25,661178;RUSTENBURG  LOCAL MUNICIPALITY;;Not Supplied;Rustenburg;RUSTENBURG;98 KLOPPER STREET,RUSTENBURG,0300;Q4;;NO;UNKNOWN;999;48
600100473;NW;GREYLINGSRUS PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;PRE-PRIMARY;DR KENNETH KAUNDA;NALEDI;FARM;GOVERNMENT;26,024533;-27,413997;MAQUASSI HILLS LOCAL MUNICIPALITY;;MAKWASSIE;.;MAKWASSIE;GREYLINGSRUS, , MAKWASSIE, 1747;Q1;;NO;UNKNOWN;345;11
600100475;NW;MARICO AKADEMIE;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;ZEERUST;GOVERNMENT;GOVERNMENT;26,420799;-25,59733;RAMOTSHERE MOILOA LOCAL MUNICIPALITY;;Groot-Marico;.;GROOT MARICO;Fakkel Straat 1, , Groot-Marico, 1747;Q2;;NO;UNKNOWN;383;15
600100481;NW;HAKBOSLAAGTE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;COLIGNY;FARM;Private;26,182139;-26,338366;DITSOBOTLA LOCAL MUNICIPALITY;;LICHTENBURG;VERDOORNPARK;COLIGNY;HAKBOSLAAGTE FARM, C/O.C.E.SCHULENBURG, LICHTENBURG, 2747;Q1;;NO;UNKNOWN;345;11
600100486;NW;LAERSKOOL HARTBEESFONTEIN;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;TSWELELOPELE;CHURCH;GOVERNMENT;26,418215;-26,766779;MATLOSANA LOCAL MUNICIPALITY;;HARTBEESFONTEIN;HARTEBEESFONTEIN;HARTBEESFONTEIN;KERKSTREET 19, , HARTBEESFONTEIN, 2747;Q4;;NO;UNKNOWN;316;12
600100489;NW;HARTSFONTEIN PRIMARY;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;LEKWA-TEEMANE;FARM;FARM;25,612181;-27,30278;LEKWA-TEEMANE LOCAL MUNICIPALITY;;SCHWEIZER RENEKE;SCHWEIZER-RENEKE;BLOEMHOF;LANGVERWACHT FARM, , SCHWEIZER RENEKE, 1747;Q1;;NO;UNKNOWN;106;6
600100490;NW;HARTSRIVIER PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;BA GA MOTHIBI;GOVERNMENT;GOVERNMENT;24,669062;-27,69275;GREATER TAUNG LOCAL MUNICIPALITY;;HARTSWATER;TAUNG;PAMPIERSTAD;MOTSWEDING, TAUNG, HARTSWATER, 3747;Q1;;NO;UNKNOWN;466;13
600100491;NW;HATA-BUTLE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;MEEPONG;GOVERNMENT;GOVERNMENT;26,868796;-26,851095;MATLOSANA LOCAL MUNICIPALITY;;STIFONTEIN;KHUMA;STILFONTEIN;2454 MOLGETHO STREET,,KHUMA,STILFONTEIN,2550;Q3;;NO;UNKNOWN;916;27
600100493;NW;Hendrick Makapan High School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;MAKAPANSTAD WEST;GOVERNMENT;GOVERNMENT;27,967005;-25,195223;MORETELE LOCAL MUNICIPALITY;;Hamanskraal;DIKEBU VILLAGE;MAKAPANSTAD;DIKEBU VILLAGE, Hammanskraal, Hamanskraal, 2747;Q3;;NO;UNKNOWN;440;20
600100494;NW;HENRYVILLE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;ZEERUST;GOVERNMENT;GOVERNMENT;26,0898;-25,5684;RAMOTSHERE MOILOA LOCAL MUNICIPALITY;;Zeerust;HENRYVILLE;ZEERUST;Hugo street 5000, Olienhout Park, Zeerust, 1747;Q1;;NO;UNKNOWN;751;22
600100495;NW;Herman Thebe Secondary School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;DINALEDI;GOVERNMENT;GOVERNMENT;26,675973;-25,251728;MOSES KOTANE LOCAL MUNICIPALITY;;Rustenburg;Modimosana;MODIMOSANA;STAND no31 Mzimdala Section, Modimosana, Rustenburg, 2736;Q3;;NO;UNKNOWN;562;21
600100497;NW;HF Tlou High School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;BOINELO;GOVERNMENT;GOVERNMENT;27,207219;-25,641007;RUSTENBURG  LOCAL MUNICIPALITY;;TLHABANE;TLHABANE;RUSTENBURG;3257 LESEDI STREET, BESTER, TLHABANE, 4747;Q3;;NO;UNKNOWN;1110;41
600100498;NW;HIKANE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;MOROKWENG 1;GOVERNMENT;GOVERNMENT;23,655424;-26,050313;KAGISANO-MOLOPO LOCAL MUNICIPALITY;;MOROKWENG;MOROKWENG;MOROKWENG;MOROKWANENG VILLAGE, MOROKWENG, MOROKWENG, 4747;Q1;;NO;UNKNOWN;375;13
600100500;NW;HOËR TEGNIESE SKOOL POTCHEFSTROOM;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;TECHNICAL SCHOOL;DR KENNETH KAUNDA;RETLAKGONA;GOVERNMENT;GOVERNMENT;27,120915;-26,705704;JB MARKS LOCAL MUNICIPALITY;;Potchefstroom;VYFHOEK;POTCHEFSTROOM;Mc Rooderylaan, Vyfhoek, Potchefstroom, 2747;Q4;;NO;UNKNOWN;998;40
600100501;NW;Hoër Tegniese Skool;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;TECHNICAL SCHOOL;BOJANALA;RETLADIRELA;GOVERNMENT;GOVERNMENT;27,241581;-25,658478;RUSTENBURG  LOCAL MUNICIPALITY;;RUSTENBURG;OOS-EINDE;RUSTENBURG;C/O BENEDEN & ZENDELING STREET, OOS-EINDE, RUSTENBURG, 5747;Q4;;NO;UNKNOWN;1029;47
600100502;NW;HOËR VOLKSKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;RETLAKGONA;GOVERNMENT;GOVERNMENT;27,081547;-26,726146;JB MARKS LOCAL MUNICIPALITY;;POTCHEFSTROOM;POTCHEFSTROOM SENTRAAL;POTCHEFSTROOM;KRUISSTRAAT 39, , POTCHEFSTROOM, 6747;Q4;;NO;UNKNOWN;897;46
600100503;NW;HOËRSKOOL SCHWEIZER-RENEKE;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;MAMUSA;GOVERNMENT;GOVERNMENT;25,31947;-27,188998;MAMUSA LOCAL MUNICIPALITY;;SCHWEIZER-RENEKE;SCHWIEZER;SCHEIZER RENEKE;OLIVIER STR, , SCHWEIZER-RENEKE, 1747;Q4;;NO;UNKNOWN;455;24
600100504;NW;Bergsig  Akademie/Academy;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;AREAGANENG;GOVERNMENT;GOVERNMENT;27,223959;-25,686013;RUSTENBURG  LOCAL MUNICIPALITY;;Rustenburg;PROTEAPARK;RUSTENBURG;BOVENSTRAAT, PROTEAPARK, RUSTENBURG, 0747;Q5;;NO;UNKNOWN;1307;65
600100505;NW;Hoërskool Brits;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;KOPANO-MADIBENG;GOVERNMENT;GOVERNMENT;27,785842;-25,626137;MADIBENG LOCAL MUNICIPALITY;;BRITS;Brits;BRITS;1 JOHAN STREET, , BRITS, 11747;Q4;;NO;UNKNOWN;839;43
600100506;NW;Grenswag Hoërskool;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;BOINELO;GOVERNMENT;GOVERNMENT;27,236311;-25,560775;RUSTENBURG  LOCAL MUNICIPALITY;;RUSTENBURG;OOS EINDE;RUSTENBURG;C/O MOLEN BENEDEN, OOS EINDE, RUSTENBURG, 12747;Q4;;NO;UNKNOWN;1029;49
600100507;NW;Hartbeespoort High School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;KWENA;Public;GOVERNMENT;27,878781;-25,721163;MADIBENG LOCAL MUNICIPALITY;;Hartbeespoort;SCHOEMANSVILLE;HARTEBEESPOORT;SCHOEMANSVILLE,HARTEBEESPOORT,0216;Q5;;NO;UNKNOWN;969;48
600100509;NW;Hoërskool Rustenburg;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;BONESANG;GOVERNMENT;GOVERNMENT;27,242389;-25,678448;RUSTENBURG  LOCAL MUNICIPALITY;;RUSTENBURG;Rustenburg;RUSTENBURG;H/V H/V Kock en Von Willich straat, Rustenburg, Rustenburg, 18747;Q4;;NO;UNKNOWN;1689;78
600100510;NW;Die Hoërskool Wagpos;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;BOJANALA;KOPANO-MADIBENG;Public;GOVERNMENT;27,79512;-25,624623;MADIBENG LOCAL MUNICIPALITY;;Brits;Brits;Brits;Plaas Krokodilpoort, Ged.175 ., Brits, 1747;Q4;;NO;UNKNOWN;974;51
600100511;NW;Holy Family Secondary School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;MOGALE;GOVERNMENT;GOVERNMENT;27,21919;-25,281848;MOSES KOTANE LOCAL MUNICIPALITY;;MOGWASE;MONNAKATO-A;MOGWASE;STAND NO 1500 KUBU ROAD, MOGWASE, MOGWASE, 34747;Q4;;NO;UNKNOWN;540;24
600100517;NW;HOËRSKOOL FERDINAND POSTHMA;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;DR KENNETH KAUNDA;SUPER A;GOVERNMENT;GOVERNMENT;27,113865;-26,70773;JB MARKS LOCAL MUNICIPALITY;;POTCHEFSTROOM;BAILLIEPARK;POTCHEFSTROOM;10 Lanyon Street, Baillie Park, Potchefstroom, 0747;Q4;;NO;UNKNOWN;359;30
600100518;NW;HUHUDI;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;DR RUTH S MOMPATI;GANYESA;GOVERNMENT;GOVERNMENT;24,164196;-26,618894;KAGISANO-MOLOPO LOCAL MUNICIPALITY;;Ganyesa;Masimo Section;GANYESA;Stand No 3077, Masimo Section, Ganyesa, 1747;Q2;;NO;UNKNOWN;1448;42
600100521;NW;I.B Damons Combined School;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;COMPREHENSIVE;BOJANALA;KWENA;GOVERNMENT;GOVERNMENT;27,849396;-25,625753;MADIBENG LOCAL MUNICIPALITY;;BRITS;DAMONSVILLE;BRITS;306 VERONICA STREET, DAMONSVILLE, BRITS, 1747;Q3;;NO;UNKNOWN;1092;28
600100522;NW;IKAGELENG HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;ZEERUST;GOVERNMENT;GOVERNMENT;26,099415;-25,56684;RAMOTSHERE MOILOA LOCAL MUNICIPALITY;;IKAGELENG LOCATION;IKAGELENG;ZEERUST;986 MOGOTSI STREET, ZEERUST, IKAGELENG LOCATION, 3747;Q1;;NO;UNKNOWN;868;22
600100527;NW;IKALAFENG PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;LERATO;GOVERNMENT;GOVERNMENT;25,868304;-25,446535;RAMOTSHERE MOILOA LOCAL MUNICIPALITY;;DINOKANA;DINOKANA;DINOKANA;1896 JERUSALEMA SECTION, DINOKANA, DINOKANA, 2747;Q1;;NO;UNKNOWN;890;27
600100528;NW;Ikaneng High school;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;MAKAPANSTAD WEST;GOVERNMENT;GOVERNMENT;27,971962;-25,155266;MORETELE LOCAL MUNICIPALITY;;MAKAPANSTAD;SUTELONG;HAMMANSKRAAL;E1 ZONE 5, SUTELONG, MAKAPANSTAD, 1747;Q1;;NO;UNKNOWN;351;10
600100530;NW;Ikatisong Secondary School;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;BOJANALA;TOLOANE;GOVERNMENT;GOVERNMENT;27,845692;-25,493501;MADIBENG LOCAL MUNICIPALITY;;Letlhabile;ZONE LETHABILE;BRITS;3414 Zone 6, Letlhabile, Letlhabile, 5747;Q3;;NO;UNKNOWN;1630;51
600100533;NW;IKETLEETSENG MIDDLE SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;COMPREHENSIVE;NGAKA MODIRI MOLEMA;KRAAIMA;TRUST LAND;GOVERNMENT;25,330484;-26,303206;RATLOU LOCAL MUNICIPALITY;;KRAAIPAN;KRAAIPAN;MAFIKENG;TLHAKAJENG - GATHULO, KRAAIPAN, KRAAIPAN, 3747;Q2;;NO;UNKNOWN;130;7
