NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
440506324;FS;EBEN DöNGES P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;7;GOVERNMENT;GOVERNMENT;26,61274495;-27,3905292;Nala;Bothaville SP;;;BOTHAVILLE;PRELLERSTRAAT 83, , , BOTHAVILLE, 9660;Q4;NULL;NO;Urban;396;23
440506325;FS;HUMANSVLAKTE PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;7;GOVERNMENT;GOVERNMENT;26,46025973;-27,52589841;Nala;Bothaville NU;;;BOTHAVILLE;Plaas Humansvlakte, , , BOTHAVILLE, 9660;Q4;NULL;NO;Rural;145;10
440506327;FS;LOSKUIL PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;7;GOVERNMENT;GOVERNMENT;26,69567563;-27,59298954;Nala;Bothaville NU;Bothaville;Bothaville;BOTHAVILLE;Plaas Loskuil, Bothaville, Bothaville, BOTHAVILLE, 9660;Q4;NULL;NO;Rural;89;10
440506333;FS;KLEINBROEK PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;FEZILE DABI;6;GOVERNMENT;GOVERNMENT;26,60414227;-27,21358604;Moqhaka;Viljoenskroon NU;Dist. Bothaville;Dist. Bothaville;BOTHAVILLE;Kleinbroekmansfontein (plaas), Dist. Bothaville, Dist. Bothaville, BOTHAVILLE, 9660;Q4;NULL;NO;Rural;84;9
440602027;FS;LEROLE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,72584607;-29,26407031;Mangaung;Botshabelo E;;;BOTSHABELO;1339 E SECTION , , , BOTSHABELO, 9781;Q1;NULL;YES;Urban;328;10
440602029;FS;FADIMEHANG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73878871;-29,25946023;Mangaung;Botshabelo A;BOTSHABELO;BOTSHABELO;BOTSHABELO;1085 SECTION A, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9789;Q1;NULL;YES;Urban;718;20
440602030;FS;REKOPANE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73875003;-29,25705853;Mangaung;Botshabelo A;BOTSHABELO;BOTSHABELO;BOTSHABELO;1058 SECTION A, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q1;NULL;YES;Urban;406;13
440602031;FS;SANKATANE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,720245;-29,245175;Mangaung;Botshabelo C;BOTSHABELO;BOTSHABELO;BOTSHABELO;545 SECTION C, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;400;12
440602032;FS;TLOTLISANG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,715828;-29,242008;Mangaung;Botshabelo C;Botshabelo;Botshabelo;BOTSHABELO;1957 Section C, Botshabelo, Botshabelo, BOTSHABELO, 9781;Q2;NULL;YES;Urban;296;10
440602033;FS;REFIHLILE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,72218549;-29,24211096;Mangaung;Botshabelo C;BOTSHABELO;BOTSHABELO;BOTSHABELO;1359 SECTION C1, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;165;10
440602034;FS;KGAUHO S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,718294;-29,245458;Mangaung;Botshabelo C;BOTSHABELO;BOTSHABELO;BOTSHABELO;471 SECTION C1, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1409;47
440602036;FS;PHALLANG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,71829705;-29,24756931;Mangaung;Botshabelo C;SECTION C;SECTION C;BOTSHABELO;249 SECTION C, SECTION C, SECTION C, BOTSHABELO, 9781;Q2;NULL;YES;Urban;410;16
440602037;FS;AMOHELANG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,71390097;-29,24128549;Mangaung;Botshabelo C;;;BOTSHABELO;1159 SECTION C, , , BOTSHABELO, 9781;Q1;NULL;YES;Urban;523;19
440602038;FS;THATOHATSI P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,732778;-29,250841;Mangaung;Botshabelo B;RAMAHUTSI;RAMAHUTSI;BOTSHABELO;STAND NO 464, RAMAHUTSI, RAMAHUTSI, BOTSHABELO, 9789;Q1;NULL;YES;Urban;431;13
440602041;FS;HOHLE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,71710674;-29,22211559;Mangaung;Botshabelo G;BOTSHABELO;BOTSHABELO;BOTSHABELO;03 G SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q3;NULL;YES;Urban;970;29
440602042;FS;DITHOLWANA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73878983;-29,27163785;Mangaung;Botshabelo D;Botshabelo;Botshabelo;BOTSHABELO;440 Section D, Botshabelo, Botshabelo, BOTSHABELO, 9789;Q1;NULL;YES;Urban;282;9
440602044;FS;PHANO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,71490104;-29,25588798;Mangaung;Botshabelo E;BOTSHABELO;BOTSHABELO;BOTSHABELO;34 SECTION E, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9789;Q1;NULL;YES;Urban;311;11
440602045;FS;LEBELO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73654277;-29,27218505;Mangaung;Botshabelo D;;;BOTSHABELO;441 D Section, , , BOTSHABELO, 9781;Q1;NULL;YES;Urban;759;24
440602046;FS;LEFIKENG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,68721028;-29,25764303;Mangaung;Botshabelo U;;;BOTSHABELO;1190 U SECTION, , , BOTSHABELO, 9781;Q2;NULL;YES;Urban;1855;64
440602047;FS;POPANO S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73679149;-29,25984765;Mangaung;Botshabelo A;SECTION A;SECTION A;BOTSHABELO;190 , SECTION A, SECTION A, BOTSHABELO, 9789;Q1;NULL;YES;Urban;1134;34
440602048;FS;THABO  P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,67788723;-29,2114187;Mangaung;Botshabelo K;BOTSHABELO;BOTSHABELO;BOTSHABELO;943 K SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1176;33
440602049;FS;THATO S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73284339;-29,28271909;Mangaung;Botshabelo D;BLOCK D;BLOCK D;BOTSHABELO;2192, BLOCK D, BLOCK D, BOTSHABELO, 9789;Q1;NULL;YES;Urban;661;23
440602050;FS;MPOLOKENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73361001;-29,28065065;Mangaung;Botshabelo D;D SECTION;D SECTION;BOTSHABELO;1946, D SECTION, D SECTION, BOTSHABELO, 9781;Q1;NULL;YES;Urban;743;23
440602051;FS;RAOHANG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,72471813;-29,26059188;Mangaung;Botshabelo E;BOTSHABELO;BOTSHABELO;BOTSHABELO;1673 SECTION E , BOTSHABELO, BOTSHABELO, BOTSHABELO, 9789;Q1;NULL;YES;Urban;376;14
440602052;FS;MAHLOHONOLO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,72137059;-29,259381;Mangaung;Botshabelo E;Botshabelo;Botshabelo;BOTSHABELO;815 E Section, Botshabelo, Botshabelo, BOTSHABELO, 9781;Q1;NULL;YES;Urban;375;16
440602053;FS;KGORATHUTO S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,73172193;-29,27618053;Mangaung;Botshabelo L;BOTSHABELO;BOTSHABELO;BOTSHABELO;1426 Section D, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q1;NULL;YES;Urban;862;29
440602055;FS;MMUSAPELO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,71966635;-29,26471579;Mangaung;Botshabelo E;;;BOTSHABELO;2032 ESection Botshabelo, , , BOTSHABELO, 9781;Q1;NULL;YES;Urban;302;12
440602059;FS;REAMOHETSE S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,72170573;-29,26213678;Mangaung;Botshabelo E;BOTSHABELO;BOTSHABELO;BOTSHABELO;816 SECTION E, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9789;Q1;NULL;YES;Urban;404;26
440602060;FS;NTEMOSENG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,71577084;-29,22230445;Mangaung;Botshabelo H;G Section;G Section;BOTSHABELO;Stand No. 02 , G Section , G Section , BOTSHABELO, 9781;Q3;NULL;YES;Urban;1348;43
440602061;FS;BOLOKEHANG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,69953708;-29,22432344;Mangaung;Botshabelo J;Botshabelo;Botshabelo;BOTSHABELO;2710 J section , Botshabelo, Botshabelo, BOTSHABELO, 9781;Q1;NULL;YES;Urban;1101;30
440602062;FS;THARI YA TSHEPE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,72109033;-29,27072588;Mangaung;Botshabelo L;;;BOTSHABELO;1704 SECTION L, , , BOTSHABELO, 9781;Q1;NULL;YES;Urban;1296;38
440602066;FS;NTEDISENG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,6738856;-29,20703203;Mangaung;Botshabelo K;BOTSHABELO;BOTSHABELO;BOTSHABELO;348 SECTION K, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1621;45
440602067;FS;RETSAMAILE P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,68604403;-29,21742321;Mangaung;Botshabelo J;J SECTION;J SECTION;BOTSHABELO;153 J SECTION, J SECTION, J SECTION, BOTSHABELO, 9781;Q1;NULL;YES;Urban;595;17
440602068;FS;NTATELENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,70940448;-29,22372003;Mangaung;Botshabelo J;SECTION G;SECTION G;BOTSHABELO;1136, SECTION G, SECTION G, BOTSHABELO, 9781;Q1;NULL;YES;Urban;371;11
440602069;FS;DIBENGSATSEBO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,66951891;-29,20700179;Mangaung;Botshabelo K;;;BOTSHABELO;253 K SECTION, , , BOTSHABELO, 9781;Q2;NULL;YES;Urban;1113;33
440602070;FS;PONTSHENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,66940232;-29,21543002;Mangaung;Botshabelo K;BOTSHABELO;BOTSHABELO;BOTSHABELO;1840 SECTION F, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1129;34
440602071;FS;BATJHA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,71333603;-29,26788945;Mangaung;Botshabelo T;T SECTION;T SECTION;BOTSHABELO;856 , T SECTION, T SECTION, BOTSHABELO, 9781;Q2;NULL;YES;Urban;938;29
440602072;FS;LERATONG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,70096151;-29,2198725;Mangaung;Botshabelo J;;;BOTSHABELO;2307 J SECTION, , , BOTSHABELO, 9781;Q1;NULL;YES;Urban;1560;51
440602075;FS;SEEMAHALE S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,67506881;-29,20828916;Mangaung;Botshabelo K;;;BOTSHABELO;514 SECTION K, , , BOTSHABELO, 9781;Q2;NULL;YES;Urban;1828;57
440602076;FS;SENAKANGWEDI S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,71857396;-29,25500119;Mangaung;Botshabelo E;BOTSHABELO;BOTSHABELO;BOTSHABELO;120 SECTION E, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9789;Q1;NULL;YES;Urban;1207;36
440602077;FS;SEROKI P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,72389726;-29,28522318;Mangaung;Botshabelo M;BOTSHABELO;BOTSHABELO;BOTSHABELO;802 M SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9789;Q2;NULL;YES;Urban;662;22
440602078;FS;NTEBALENG I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,6751338;-29,25526873;Mangaung;Botshabelo W;BOTSHABELO;BOTSHABELO;BOTSHABELO;2434 W SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;999;29
440602079;FS;REENTSENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,69245543;-29,21136596;Mangaung;Botshabelo K;BOTSHABELO;BOTSHABELO;BOTSHABELO;2406 SECTION K, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;527;18
440602080;FS;MAKGULO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,68730822;-29,22256807;Mangaung;Botshabelo J;BOTSHABELO;BOTSHABELO;BOTSHABELO;1359 J SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q1;NULL;YES;Urban;639;24
440602081;FS;SEMOMOTELA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,70819087;-29,29587266;Mangaung;Botshabelo N;BOTSHABELO;BOTSHABELO;BOTSHABELO;2848 SECTION N, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;317;13
440602082;FS;KATAMELO I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,69162631;-29,26512565;Mangaung;Botshabelo U;Botshabelo;Botshabelo;BOTSHABELO;3284 U SECTION, Botshabelo, Botshabelo, BOTSHABELO, 9781;Q2;NULL;YES;Urban;948;29
440602083;FS;SETJHABA-SE-MAKETSE C/S;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,71398981;-29,20544131;Mangaung;Botshabelo SP;BOTSHABELO;BOTSHABELO;BOTSHABELO;NO 5 SECTION H1, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1697;56
440602084;FS;MABELA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,69415257;-29,25447531;Mangaung;Botshabelo U;BOTSHABELO;BOTSHABELO;BOTSHABELO;514 SECTION U, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;704;21
440602085;FS;NTHAPELLENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,69323002;-29,2077133;Mangaung;Botshabelo SP;BOTSHABELO;BOTSHABELO;BOTSHABELO;1691 SECTION K, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;742;24
440602086;FS;SELOKISA S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;FINISHING;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,701811;-29,220426;Mangaung;Botshabelo J;Botshabelo;Botshabelo;BOTSHABELO;2606 SECTION J, Botshabelo, Botshabelo, BOTSHABELO, 9781;UNKNOWN;NULL;NO;Urban;1635;23
440602087;FS;MMULAKGORO I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,68219716;-29,24864275;Mangaung;Botshabelo W;BOTSHABELO;BOTSHABELO;BOTSHABELO;844 W SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;970;31
440602088;FS;SEBABATSO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,71890972;-29,28438296;Mangaung;Botshabelo M;Botshabelo;Botshabelo;BOTSHABELO;2028 Section M, Botshabelo, Botshabelo, BOTSHABELO, 9781;Q1;NULL;YES;Urban;917;29
440602089;FS;MONOKOTSWAI I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,68432711;-29,25790953;Mangaung;Botshabelo U;BOTSHABELO;BOTSHABELO;BOTSHABELO;1632 U SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1035;34
440602090;FS;NTUMEDISENG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,71241043;-29,29044208;Mangaung;Botshabelo N;BOTSHABELO;BOTSHABELO;BOTSHABELO;2061 SECTION 'N', BOTSHABELO , BOTSHABELO , BOTSHABELO, 9781;Q2;NULL;YES;Urban;903;29
440602092;FS;SEITHATI P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,72531198;-29,20873704;Mangaung;Botshabelo SP;BOTSHABELO;BOTSHABELO;BOTSHABELO;2121 H3 SECTION, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;505;18
440602093;FS;NKGOTHATSENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,705077;-29,265207;Mangaung;Botshabelo T;;;BOTSHABELO;1834 N Section, , , BOTSHABELO, 9781;Q2;NULL;YES;Urban;637;21
440602094;FS;NTEBOHENG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,68994978;-29,27550714;Mangaung;Botshabelo S;Section S;Section S;BOTSHABELO;918, Section S, Section S, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1073;31
440602120;FS;KHOTHATSO P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,70516452;-29,26493939;Mangaung;Botshabelo T;SECTION T;SECTION T;BOTSHABELO;1253 SECTION T, SECTION T, SECTION T, BOTSHABELO, 9781;Q2;NULL;YES;Urban;762;25
440602121;FS;MPATLENG S/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;ORDINARY SCHOOL;MOTHEO;7;GOVERNMENT;GOVERNMENT;26,71147747;-29,26807776;Mangaung;Botshabelo T;BOTSHABELO;BOTSHABELO;BOTSHABELO;3010 SECTION T, BOTSHABELO, BOTSHABELO, BOTSHABELO, 9781;Q2;NULL;YES;Urban;1339;38
440602122;FS;LENYORA LA THUTO CS/S;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;COMPREHENSIVE;MOTHEO;6;GOVERNMENT;GOVERNMENT;26,70778877;-29,21161277;Mangaung;Botshabelo SP;;;BOTSHABELO;3224 H SEC, , , BOTSHABELO, 9781;Q2;NULL;YES;Urban;1271;53
440603139;FS;DR BETHUEL SETAI PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;5;GOVERNMENT;GOVERNMENT;26,272448;-29,067246;Mangaung;Olive Hill SH;Olive Hill;Olive Hill;BLOEMFONTEIN;Plot 101 Old Brandford Road, Olive Hill, Olive Hill, BLOEMFONTEIN, 9307;Q1;NULL;YES;Rural;135;5
440607296;FS;MAHLATSWETSA P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;MOTHEO;10;GOVERNMENT;GOVERNMENT;27,04244102;-28,93232627;Mantsopa;Excelsior NU;;;EXCELSIOR;266 MAHLATSWETSA , , , EXCELSIOR, 9760;Q2;NULL;YES;Urban;1024;30
440704011;FS;SACSONIA PF/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;5;GOVERNMENT;GOVERNMENT;26,74541339;-28,65178738;Masilonyana;Brandfort NU;;;BRANDFORT;SACSONIA, , , BRANDFORT, 9400;Q1;NULL;YES;Rural;31;2
440704025;FS;MOKGWABONG P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;1;GOVERNMENT;GOVERNMENT;26,82253411;-27,97335635;Matjhabeng;;THABONG;THABONG;WELKOM;14114 JAMES MOROKA STREET, THABONG, THABONG, WELKOM, 9463;Q2;NULL;YES;Urban;1033;30
440704040;FS;KAGISANO C/S;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;8;GOVERNMENT;GOVERNMENT;26,110146;-28,734862;Masilonyana;Ikgomotseng SP;IKGOMOTSENG LOCATION;IKGOMOTSENG LOCATION;SOUTPAN;167 NTHUNYA STREET, IKGOMOTSENG LOCATION, IKGOMOTSENG LOCATION, SOUTPAN, 9358;Q2;NULL;YES;Urban;877;26
440704100;FS;PROSPECT IF/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;5;GOVERNMENT;GOVERNMENT;26,32694486;-28,75656684;Masilonyana;Brandfort NU;;;BRANDFORT;DAMSPRUIT, , , BRANDFORT, 9400;Q1;NULL;YES;Rural;50;2
440704105;FS;MATSHEDISO I/S;OPEN;PUBLIC;ORDINARY SCHOOL;INTERMEDIATE SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;5;GOVERNMENT;GOVERNMENT;26,46199837;-28,68293582;Masilonyana;Majwemasweu SP;MAJWEMASWEU;MAJWEMASWEU;BRANDFORT;1267 Segalo Street, MAJWEMASWEU, MAJWEMASWEU, BRANDFORT, 9400;Q1;NULL;YES;Urban;795;28
440704112;FS;MONAMODI P/S;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;5;GOVERNMENT;GOVERNMENT;26,46334799;-28,68842061;Masilonyana;Majwemasweu SP;MAJWEMASWEU;MAJWEMASWEU;BRANDFORT;1057 SEGALO STREET, MAJWEMASWEU, MAJWEMASWEU, BRANDFORT, 9400;Q1;NULL;YES;Urban;1090;33
440704141;FS;REFIHLETSE C/S;OPEN;PUBLIC;ORDINARY SCHOOL;COMBINED SCHOOL;ORDINARY SCHOOL;LEJWELEPUTSWA;5;GOVERNMENT;GOVERNMENT;26,757139;-28,845747;Masilonyana;Brandfort NU;;;VERKEERDEVLEI;223 BANYANE DRIVE, , , VERKEERDEVLEI, 9401;Q2;NULL;YES;Urban;540;19
