NatEmis;Province;Official_Institution_Name;Status;Sector;Type_DoE;Phase_PED;Specialisation;EIDistrict;EICircuit;OwnerLand;OwnerBuild;GIS_Longitude;GIS_Latitude;LMunName;SP_Name;Township_Village;Suburb;Town_City;StreetAddress;Quintile;Registration_Date;NoFeeSchool;Urban_Rural;Learners2023;Educators2023
103000818;WC;ST. CYPRIAN'S SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,417123;-33,942067;CITY OF CAPE TOWN;UNKNOWN;Oranjezicht;ORANJEZICHT;CITY OF CAPE TOWN;2 GORGE ROAD ORANJEZICHT CAPE TOWN 8001;Q5;;NO;RURAL;1140;111
103000819;WC;ST. GEORGE'S GRAMMAR SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO CENTRAL;10;UNKNOWN;UNKNOWN;18,479913;-33,946048;CITY OF CAPE TOWN;UNKNOWN;Mowbray;MOWBRAY;CITY OF CAPE TOWN;RICHMOND ROAD MOWBRAY 7700;Q5;;NO;RURAL;441;48
103000956;WC;STEPPING STONES MONTESSORI SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;3;UNKNOWN;UNKNOWN;18,415283;-33,942177;CITY OF CAPE TOWN;UNKNOWN;Oranjezicht;ORANJEZICHT;CITY OF CAPE TOWN;SYLVAN CLOSE ORANJEZICHT 8001;Q5;;NO;RURAL;84;15
103007206;WC;WEST COAST CHRISTIAN SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,483535;-33,806987;CITY OF CAPE TOWN;UNKNOWN;West Beach;WEST BEACH;CITY OF CAPE TOWN;1A SANDOWN ROAD BLOUBERG SANDS 7441;Q5;;NO;RURAL;137;8
103007218;WC;SOPHAKAMA PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,53832807;-33,8193026;CITY OF CAPE TOWN;UNKNOWN;Dunoon;DUNOON;CITY OF CAPE TOWN;86 THANDABANTU STREET DUNOON TABLEVIEW 7441;Q3;;YES;URBAN;1635;43
103007232;WC;PARKLANDS COLLEGE;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,508971;-33,817684;CITY OF CAPE TOWN;UNKNOWN;Parklands;PARKLANDS;CITY OF CAPE TOWN;1 COLLEGE AVENUE SANDOWN 7441;Q5;;NO;RURAL;1020;102
103007277;WC;ELKANAH HOUSE;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,486811;-33,802052;CITY OF CAPE TOWN;UNKNOWN;Sunningdale;SUNNINGDALE;CITY OF CAPE TOWN;85 SUNNINGDALE DRIVE SUNNINGDALE 7449;Q5;;NO;RURAL;1289;87
103007365;WC;HIDAYATUL ISLAM COLLEGE;OPEN;INDEPENDENT;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;6;UNKNOWN;UNKNOWN;18,497539;-33,914606;CITY OF CAPE TOWN;UNKNOWN;Kensington;KENSINGTON;CITY OF CAPE TOWN;C/O SECOND AVENUE AND TENTH ST KENSINGTON 7405;Q5;;NO;RURAL;262;10
103007427;WC;SUNNINGDALE PRIVATE SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,48763168;-33,8086284;CITY OF CAPE TOWN;UNKNOWN;Sunningdale;SUNNINGDALE;CITY OF CAPE TOWN;111 WINGATE ROAD SUNNINGDALE TABLE VIEW 7441;N/A;;NO;RURAL;96;16
103007511;WC;Y2K COLLEGE;OPEN;INDEPENDENT;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;9;UNKNOWN;UNKNOWN;18,435047;-33,933823;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;1 1A RAVENSCRAG CNR VICTORIA ROAD WOODSTOCK CAPE TOWN 7525;N/A;;NO;URBAN;155;11
103007995;WC;DU NOON PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,5406644;-33,82151656;CITY OF CAPE TOWN;UNKNOWN;Dunoon;DUNOON;CITY OF CAPE TOWN;48 SIYABONGA STREET DU NOON MILNERTON 7435;Q3;;YES;URBAN;1529;39
103008009;WC;BLOUBERGRANT SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,48749813;-33,81750383;CITY OF CAPE TOWN;UNKNOWN;Blouberg Rise;BLOUBERG RISE;CITY OF CAPE TOWN;6 CURLEWIS ROAD BLOUBERGRANT 7449;Q5;;NO;URBAN;943;35
103008011;WC;WEST RIDING PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,51499187;-33,82039506;CITY OF CAPE TOWN;UNKNOWN;West Riding;WEST RIDING;CITY OF CAPE TOWN;142 CIRCLE ROAD WEST RIDING TABLE VIEW 7441;Q4;;NO;URBAN;1113;42
103008183;WC;INTERNATIONAL SCHOOL OF HOUT BAY;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO CENTRAL;5;UNKNOWN;UNKNOWN;18,355826;-34,03402;CITY OF CAPE TOWN;UNKNOWN;Hout Bay SP;HOUT BAY;CITY OF CAPE TOWN;61 INTERSECTION PAYNE & MAIN R 7806;Q5;;NO;RURAL;426;46
103008272;WC;BLOUBERG INTERNATIONAL ACADEMY;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,499321;-33,807102;CITY OF CAPE TOWN;UNKNOWN;Parklands;PARKLANDS;CITY OF CAPE TOWN;74 RINGWOOD DRIVE PARKLANDS 7441;Q5;;NO;RURAL;610;52
103008276;WC;CAPE TOWN STUDIES AND TOURS;OPEN;INDEPENDENT;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,489451;-33,827452;CITY OF CAPE TOWN;UNKNOWN;Table View;TABLE VIEW;CITY OF CAPE TOWN;145 BLAAUWBERG ROAD UNIT 12B ENTRANCE B 7441;N/A;;NO;RURAL;29;9
103008281;WC;RIVERSIDE COLLEGE;OPEN;INDEPENDENT;ORDINARY SCHOOL;COMBINED SCHOOL;UNKNOWN;METRO NORTH;1;UNKNOWN;UNKNOWN;18,548551;-33,840324;CITY OF CAPE TOWN;UNKNOWN;Cape Metro NU3;BURGUNDY ESTATE;CITY OF CAPE TOWN;6 CARMINE DRIVE BURGUNDY ESTATE MILNERTON 7441;Q5;;NO;RURAL;209;19
103008403;WC;PHYLLIS JOWELL JEWISH DAY SCHOOL;OPEN;INDEPENDENT;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,381461;-33,945719;CITY OF CAPE TOWN;UNKNOWN;Camps Bay;CAMPS BAY / BAKOVEN;CITY OF CAPE TOWN;14 CHILWORTH ROAD CAMPS BAY 8005;Q5;;NO;RURAL;58;12
103303206;WC;OUDE MOLEN HTS.;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;4;UNKNOWN;UNKNOWN;18,50432612;-33,92455698;CITY OF CAPE TOWN;UNKNOWN;Ndabeni;MAITLAND;CITY OF CAPE TOWN;15 JAN SMUTS DRIVE PINELANDS 7405;Q5;;NO;URBAN;767;35
103304603;WC;ST. AGNES'S PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;10;UNKNOWN;UNKNOWN;18,45363807;-33,92852825;CITY OF CAPE TOWN;UNKNOWN;Woodstock;WOODSTOCK;CITY OF CAPE TOWN;13 DUBLIN STREET WOODSTOCK 7925;Q5;;NO;URBAN;556;21
103304605;WC;ST. MARY'S PRIMARY SCHOOL (GARDENS);OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,41920934;-33,92885222;CITY OF CAPE TOWN;UNKNOWN;Cape Town CBD;CAPE TOWN CITY CENTRE;CITY OF CAPE TOWN;12 TUINPLEIN GARDENS CAPE TOWN 8001;Q5;;NO;URBAN;289;14
103307200;WC;GARDENS COMMERCIAL HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,416086;-33,930287;CITY OF CAPE TOWN;UNKNOWN;Cape Town CBD;CAPE TOWN CITY CENTRE;CITY OF CAPE TOWN;PADDOCK AVENUE GARDENS CAPE TOWN 8000;Q5;;NO;URBAN;593;25
103308214;WC;YSTERPLAAT JUNIOR PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,48459;-33,906986;CITY OF CAPE TOWN;UNKNOWN;Brooklyn;BROOKLYN;CITY OF CAPE TOWN;FORRIDONSTRAAT YSTERPLAAT 7405;Q4;;NO;URBAN;741;24
103309210;WC;BLOUBERG RIDGE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,47954293;-33,8127793;CITY OF CAPE TOWN;UNKNOWN;Blouberg Rise;BLOUBERG RISE;CITY OF CAPE TOWN;WESSELS ROAD BLOUBERGRANT 7443;Q5;;NO;URBAN;1154;48
103309222;WC;CAMPS BAY PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,38040909;-33,95815033;CITY OF CAPE TOWN;UNKNOWN;Camps Bay;CAMPS BAY / BAKOVEN;CITY OF CAPE TOWN;11 DUNKELD ROAD CAMPS BAY 8005;Q5;;NO;URBAN;498;35
103309241;WC;ELLERTON PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,39807221;-33,9086488;CITY OF CAPE TOWN;UNKNOWN;Three Anchor Bay;THREE ANCHOR BAY;CITY OF CAPE TOWN;227 MAIN ROAD THREE ANCHOR BAY 8050;Q5;;NO;URBAN;443;21
103309254;WC;GOOD HOPE SEMINARY JUNIOR;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,4217963;-33,93686763;CITY OF CAPE TOWN;UNKNOWN;Vredehoek;VREDEHOEK;CITY OF CAPE TOWN;21 VREDEHOEK AVENUE VREDEHOEK 8001;Q5;;NO;URBAN;434;18
103309268;WC;JAN VAN RIEBEECK PRIMﾊRE SKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,4099325;-33,92952724;CITY OF CAPE TOWN;UNKNOWN;Gardens;GARDENS;CITY OF CAPE TOWN;KLOOFSTRAAT 52 KAAPSTAD 8001;Q5;;NO;URBAN;504;37
103309297;WC;MILNERTON PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,49879215;-33,87390389;CITY OF CAPE TOWN;UNKNOWN;Milnerton SP;MILNERTON;CITY OF CAPE TOWN;ZASTRON ROAD MILNERTON 7441;Q5;;NO;URBAN;629;32
103309300;WC;MOUNTAIN ROAD PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;9;UNKNOWN;UNKNOWN;18,44860921;-33,93341807;CITY OF CAPE TOWN;UNKNOWN;Woodstock;WOODSTOCK;CITY OF CAPE TOWN;MOUNTAIN ROAD WOODSTOCK 7925;Q5;;NO;URBAN;666;26
103309307;WC;OBSERVATORY JUNIOR;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;9;UNKNOWN;UNKNOWN;18,47140023;-33,94153671;CITY OF CAPE TOWN;UNKNOWN;Observatory;OBSERVATORY;CITY OF CAPE TOWN;CLIFTON TERRACE OBSERVATORY 7925;Q5;;NO;URBAN;820;29
103309308;WC;KOEBERG PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;4;UNKNOWN;UNKNOWN;18,48139702;-33,92094274;CITY OF CAPE TOWN;UNKNOWN;Maitland;MAITLAND;CITY OF CAPE TOWN;H/V KOEBERGWEG EN ROYALWEG MAITLAND 7405;Q5;;NO;URBAN;686;21
103309338;WC;SEA POINT PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,39728635;-33,91185907;CITY OF CAPE TOWN;UNKNOWN;Sea Point;SEA POINT;CITY OF CAPE TOWN;175 HIGH LEVEL ROAD SEA POINT 8005;Q5;;NO;URBAN;416;20
103309339;WC;SEAMOUNT PRIMARY;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,5022047;-33,86843546;CITY OF CAPE TOWN;UNKNOWN;Milnerton SP;MILNERTON;CITY OF CAPE TOWN;IXIA STREET MILNERTON 7441;Q5;;NO;URBAN;629;26
103309356;WC;TABLE VIEW PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,51356144;-33,83444295;CITY OF CAPE TOWN;UNKNOWN;Table View;TABLE VIEW;CITY OF CAPE TOWN;FAIRWAY TABLE VIEW 7441;Q5;;NO;URBAN;1983;73
103309357;WC;TAMBOERSKLOOF PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,40549959;-33,93070325;CITY OF CAPE TOWN;UNKNOWN;Tamboerskloof;TAMBOERSKLOOF;CITY OF CAPE TOWN;BELLE OMBRE ROAD TAMBOERSKLOOF 8001;Q5;;NO;URBAN;436;22
103309363;WC;TYGERHOF PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,5001221;-33,89038979;CITY OF CAPE TOWN;UNKNOWN;Tijgerhof;TIJGERHOF;CITY OF CAPE TOWN;VALENTYNSTRAAT 44 MILNERTON 7435;Q4;;NO;URBAN;1148;36
103309383;WC;YSTERPLAAT PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,48461531;-33,91123492;CITY OF CAPE TOWN;UNKNOWN;Brooklyn;BROOKLYN;CITY OF CAPE TOWN;KOEBERGWEG 62A YSTERPLAAT 7405;Q4;;NO;URBAN;776;23
103309384;WC;WOODBRIDGE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,48960214;-33,88952096;CITY OF CAPE TOWN;UNKNOWN;Milnerton SP;MILNERTON;CITY OF CAPE TOWN;7 UNION ROAD MILNERTON 7441;Q5;;NO;URBAN;743;32
103310077;WC;CHAPEL STREET PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;9;UNKNOWN;UNKNOWN;18,43888231;-33,92957103;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;130 CHAPEL STREET CAPE TOWN 7925;Q5;;NO;URBAN;558;18
103310085;WC;PRESTWICH STREET PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,41981602;-33,91481311;CITY OF CAPE TOWN;UNKNOWN;De Waterkant;CAPE TOWN CITY CENTRE;CITY OF CAPE TOWN;PRESTWICH STREET CAPE TOWN 8001;Q5;;NO;URBAN;708;25
103310174;WC;CECIL ROAD PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;10;UNKNOWN;UNKNOWN;18,46158475;-33,9319155;CITY OF CAPE TOWN;UNKNOWN;Salt River;SALT RIVER;CITY OF CAPE TOWN;72 CECIL ROAD SALT RIVER 7925;Q5;;NO;URBAN;472;16
103310208;WC;BUREN HOﾋRSKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,48399313;-33,90565691;CITY OF CAPE TOWN;UNKNOWN;Brooklyn;BROOKLYN;CITY OF CAPE TOWN;POOLESTRAAT YSTERPLAAT 7405;Q4;;NO;URBAN;826;30
103310213;WC;CAPE TOWN HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,41488741;-33,93188911;CITY OF CAPE TOWN;UNKNOWN;Cape Town CBD;CAPE TOWN CITY CENTRE;CITY OF CAPE TOWN;GOVERNMENT AVENUE GARDENS CAPE TOWN 8000;Q5;;NO;URBAN;884;35
103310238;WC;GOOD HOPE SEMINARY HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,41735823;-33,93292249;CITY OF CAPE TOWN;UNKNOWN;Gardens;GARDENS;CITY OF CAPE TOWN;30 HOPE STREET GARDENS CAPE TOWN 8001;Q5;;NO;URBAN;467;20
103310246;WC;JAN VAN RIEBEECK HOﾋRSKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,408375;-33,93357499;CITY OF CAPE TOWN;UNKNOWN;Gardens;GARDENS;CITY OF CAPE TOWN;KLOOFSTRAAT 129 129 TUINE KAAPSTAD 8001;Q5;;NO;URBAN;407;32
103310260;WC;MILNERTON HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,49701287;-33,87114159;CITY OF CAPE TOWN;UNKNOWN;Milnerton SP;MILNERTON;CITY OF CAPE TOWN;PIENAAR ROAD MILNERTON 7441;Q5;;NO;URBAN;1241;59
103310281;WC;QUEENS PARK HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;3;UNKNOWN;UNKNOWN;18,45327954;-33,93535152;CITY OF CAPE TOWN;UNKNOWN;Woodstock;WOODSTOCK;CITY OF CAPE TOWN;BALFOUR STREET WOODSTOCK 7925;Q5;;NO;URBAN;524;19
103310297;WC;SEA POINT HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,39290127;-33,91073036;CITY OF CAPE TOWN;UNKNOWN;Sea Point;SEA POINT;CITY OF CAPE TOWN;MAIN ROAD SEA POINT 8005;Q5;;NO;URBAN;543;24
103310301;WC;DRYDEN STREET PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;9;UNKNOWN;UNKNOWN;18,462497;-33,932541;CITY OF CAPE TOWN;UNKNOWN;Salt River;SALT RIVER;CITY OF CAPE TOWN;DRYDEN STREET SALT RIVER 7925;Q5;;NO;URBAN;559;18
103310307;WC;TABLE VIEW HOﾋRSKOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO NORTH;9;UNKNOWN;UNKNOWN;18,49847882;-33,8310956;CITY OF CAPE TOWN;UNKNOWN;Flamingo Vlei;FLAMINGO VLEI;CITY OF CAPE TOWN;JANSSENS AVENUE TABLE VIEW 7441;Q5;;NO;URBAN;1099;49
103310325;WC;CAMPS BAY HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,378287;-33,94402499;CITY OF CAPE TOWN;UNKNOWN;Camps Bay;CAMPS BAY / BAKOVEN;CITY OF CAPE TOWN;1 LOWER KLOOF ROAD CAMPS BAY 8040;Q5;;NO;URBAN;791;46
103310328;WC;ZONNEBLOEM NEST SENIOR SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,4392571;-33,93380971;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;CAMBRIDGE STREET WALMER ESTATE WOODSTOCK 7915;Q5;;NO;URBAN;400;12
103310379;WC;WALMER ESTATE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;9;UNKNOWN;UNKNOWN;18,440619;-33,93566;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;CAMBRIDGE STREET WALMER ESTATE WOODSTOCK 7925;Q5;;NO;URBAN;282;9
103311898;WC;ST. PAUL'S PRIMARY SCHOOL (BO-KAAP);OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,41229242;-33,92342365;CITY OF CAPE TOWN;UNKNOWN;Schotschekloof;SCHOTSCHEKLOOF;CITY OF CAPE TOWN;40 BRYANT STREET CAPE TOWN 8001;Q5;;NO;URBAN;531;21
103313122;WC;WALMER SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,44189364;-33,93777909;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;WOODSTOCK;CITY OF CAPE TOWN;40 MARSDEN ROAD WALMER ESTATE WOODSTOCK 7925;Q5;;NO;URBAN;453;17
103313335;WC;TRAFALGAR SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;3;UNKNOWN;UNKNOWN;18,4282156;-33,93317863;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;BIRCHINGTON ROAD CAPE TOWN 8001;Q5;;NO;URBAN;814;26
103313378;WC;HAROLD CRESSY HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;3;UNKNOWN;UNKNOWN;18,42485941;-33,93132812;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;103 ROELAND STREET CAPE TOWN 8001;Q5;;NO;URBAN;812;29
103313416;WC;VISTA HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;1;UNKNOWN;UNKNOWN;18,40997802;-33,92374458;CITY OF CAPE TOWN;UNKNOWN;Schotschekloof;SCHOTSCHEKLOOF;CITY OF CAPE TOWN;1 MILITARY ROAD BO-KAAP 8000;Q5;;NO;URBAN;580;19
103313459;WC;SALT RIVER SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO CENTRAL;3;UNKNOWN;UNKNOWN;18,46282887;-33,93556366;CITY OF CAPE TOWN;UNKNOWN;Observatory;OBSERVATORY;CITY OF CAPE TOWN;ROCHESTER ROAD SALT RIVER 7925;Q5;;NO;URBAN;654;22
103313920;WC;MASIBAMBISANE SECONDARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO NORTH;5;UNKNOWN;UNKNOWN;18,63308652;-33,99265411;CITY OF CAPE TOWN;UNKNOWN;Delft South;DELFT SOUTH;CITY OF CAPE TOWN;669 MAIN ROAD DELFT SOUTH 7100;Q4;;YES;URBAN;1694;46
103313947;WC;THEMBELIHLE HIGH SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;SECONDARY SCHOOL;UNKNOWN;METRO EAST;8;UNKNOWN;UNKNOWN;18,67702285;-34,04083469;CITY OF CAPE TOWN;UNKNOWN;Griffiths Mxenge;MANDELA PARK;CITY OF CAPE TOWN;GOVAN MBEKI ROAD TOWN 2 KHAYELITSHA 7784;Q2;;YES;URBAN;1261;31
103316016;WC;RAHMANIYEH PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;2;UNKNOWN;UNKNOWN;18,43422106;-33,93367281;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;CONSTITUTION STREET ZONNEBLOEM CAPE TOWN 8000;Q5;;NO;URBAN;531;17
103316369;WC;HOLY CROSS RC PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;9;UNKNOWN;UNKNOWN;18,43925555;-33,93293601;CITY OF CAPE TOWN;UNKNOWN;Zonnebloem;ZONNEBLOEM;CITY OF CAPE TOWN;29 SEARLE STREET CAPE TOWN 8001;Q5;;NO;URBAN;496;18
103316563;WC;GARDEN VILLAGE PRIMARY SCHOOL;OPEN;PUBLIC;ORDINARY SCHOOL;PRIMARY SCHOOL;UNKNOWN;METRO CENTRAL;10;UNKNOWN;UNKNOWN;18,48565243;-33,93409758;CITY OF CAPE TOWN;UNKNOWN;Maitland Garden Village;MAITLAND GARDEN VILLAGE;CITY OF CAPE TOWN;2 DISCOVERY AVENUE GARDEN VILLAGE MAITLAND 7405;Q4;;YES;URBAN;598;20
